BE,uBE,N,Z,eBE,x,A,ee,eo,oe,oo,t,h,P,K,S,d,sp,sn,s2p,s2n,be_per_A
1996.318,0.278,165,113,1,2704,278,0.0,0.0,0.0,1.0,42.5954486824304,0.6848484848484848,0.95,6.52651887934375,0.18705035971223022,-1.0,6.471119999999928,7.739000000000033,5.7721500000000106,14.082000000000107,7.181
1119.963,0.423,74,67,1,49,141,0.0,0.0,1.0,0.0,27.09023308756464,0.9054054054054054,5.217391304347826,5.2048278633942004,0.04964539007092199,0.0,0.8430000000000746,11.067000000000007,-2.2358099999999013,23.894000000000005,7.943
1537.7255792,0.0098697,113,84,0,841,197,0.0,1.0,0.0,0.0,33.856663005926926,0.7433628318584071,1.7333333333333334,5.818647867496961,0.14720812182741116,0.0,0.6046515999998974,10.15151859999969,2.7447239999999056,17.988402599999972,7.805713600000001
682.08,0.42,41,43,1,4,84,0.0,0.0,0.0,1.0,19.180187896644355,1.048780487804878,3.9375,4.379519139887889,-0.023809523809523808,-1.0,0.21499999999991815,16.194999999999936,-2.8020700000000716,30.0,8.120000000000001
963.0910561,0.0001920999999999,64,49,0,225,113,0.0,0.0,1.0,0.0,23.373242358808824,0.765625,0.9333333333333333,4.834588127111639,0.13274336283185842,0.0,8.4815933000001,7.27400270000021,12.214237900000057,16.31187190000003,8.522929699999999
516.159,0.189,30,33,1,9,63,0.0,0.0,1.0,0.0,15.832896263712227,1.1,1.4285714285714286,3.9790572078963917,-0.047619047619047616,0.0,0.6409999999999627,14.144999999999982,-2.399000000000001,29.596281500000032,8.193
1234.140972,0.0088311999999999,84,68,0,256,152,1.0,0.0,0.0,0.0,28.48146943560797,0.8095238095238095,1.75,5.336803297443889,0.10526315789473684,1.0,0.7613642999999684,8.03778420000026,4.0098188000001755,18.247380600000042,8.1193485
313.152,0.294,18,24,1,36,42,1.0,0.0,0.0,0.0,12.082761235960547,1.3333333333333333,1.3333333333333333,3.4760266448864496,-0.14285714285714285,1.0,-2.992999999999995,17.088000000000022,-3.965379999999982,36.63156600000002,7.4559999999999995
330.283,0.301,28,15,1,169,43,0.0,0.0,1.0,0.0,12.273797969521459,0.5357142857142857,0.0,3.503398060386724,0.3023255813953488,0.0,21.541677599999957,2.0049999999999955,37.8889595,5.236999999999966,7.681
1195.3235204,0.0448658,81,65,0,256,146,0.0,0.0,0.0,1.0,27.7269375249599,0.8024691358024691,0.9375,5.265637428171437,0.1095890410958904,-1.0,3.7213756000001013,11.050354599999991,4.805475200000046,18.9159431999999,8.1871474
1656.578,0.0,125,92,1,1089,217,0.0,1.0,0.0,0.0,36.1110255531613,0.736,0.9090909090909091,6.009245006917366,0.15207373271889402,0.0,-0.03470999999990454,9.098763799999915,1.3163199999999051,15.768787299999985,7.6339999999999995
1014.96288,0.0037319999999999,72,48,0,576,120,1.0,0.0,0.0,0.0,24.328807982293597,0.6666666666666666,1.6666666666666667,4.93242414866094,0.2,1.0,9.16620069999999,5.187781199999904,20.56052959999988,12.797657399999935,8.458024
1665.144,0.216,135,81,1,2916,216,0.0,0.0,0.0,1.0,35.99999999999999,0.6,0.9,5.999999999999999,0.25,-1.0,9.878999999999905,4.23700000000008,16.2525040000005,7.352000000000089,7.709
395.1387149,0.0051982,23,24,0,1,47,0.0,1.0,0.0,0.0,13.023625676689214,1.0434782608695652,1.7142857142857142,3.6088260801386944,-0.02127659574468085,0.0,2.0225202999999965,16.329539499999953,4.765577999999948,26.9118924,8.4072067
1346.6682106,0.0070052,96,70,0,676,166,1.0,0.0,0.0,0.0,30.20452836208127,0.7291666666666666,6.461538461538462,5.4958646600950125,0.1566265060240964,1.0,3.221546799999942,7.067523400000027,8.344794200000024,16.12880539999992,8.1124591
1896.69,0.255,157,98,1,3481,255,0.0,1.0,0.0,0.0,40.212411701776524,0.6242038216560509,10.046511627906977,6.341325705384997,0.23137254901960785,0.0,4.877999999999929,5.902000000000044,10.813909400000057,12.098359999999957,7.438000000000001
213.758,0.51,24,10,1,196,34,1.0,0.0,0.0,0.0,10.49508462297634,0.4166666666666667,1.3333333333333333,3.239611801277483,0.4117647058823529,1.0,22.31699999999998,-2.4632000000000005,47.04112719999998,-0.9818200000000274,6.287
1633.3697157,0.0049585,123,88,0,1225,211,0.0,1.0,0.0,0.0,35.44227874406976,0.7154471544715447,2.0,5.953341813139051,0.16587677725118483,0.0,0.8212391000001844,9.101937900000166,3.289695300000176,16.628948100000116,7.7410887
203.0512077,0.0907713,17,10,0,49,27,0.0,1.0,0.0,0.0,8.999999999999998,0.5882352941176471,1.2,3.0,0.25925925925925924,0.0,15.328195500000021,3.8224887000000365,32.241211600000014,4.793744000000004,7.5204151
1121.12,0.42,74,66,1,64,140,1.0,0.0,0.0,0.0,26.9619949977585,0.8918918918918919,5.333333333333333,5.1924941018511035,0.05714285714285714,1.0,-1.1569999999999254,10.687000000000126,-0.31399999999985084,23.542000000000144,8.008
1081.4404608,0.000704,76,52,0,576,128,1.0,0.0,0.0,0.0,25.398416831491186,0.6842105263157895,1.5,5.039684199579492,0.1875,1.0,6.802352400000018,6.082403399999976,15.464621200000238,14.50180219999993,8.4487536
925.238633,0.009493,67,43,0,576,110,0.0,0.0,0.0,1.0,22.957704246655545,0.6417910447761194,4.7727272727272725,4.791419857062784,0.21818181818181817,-1.0,13.039727199999788,6.061423599999898,23.274426199999994,10.366997399999946,8.4112603
827.2852868000001,0.0329084,51,47,0,16,98,0.0,0.0,0.0,1.0,21.256122803129635,0.9215686274509803,0.75,4.610436292058446,0.04081632653061224,-1.0,4.1536797999999635,11.717378800000006,5.6896631999998135,21.214183199999866,8.4416866
630.8338143000001,0.0074241,39,34,0,25,73,0.0,1.0,0.0,0.0,17.466876118408518,0.8717948717948718,3.8823529411764706,4.179339196381232,0.0684931506849315,0.0,4.34973669999988,12.057132700000011,10.674178199999801,20.08472819999986,8.641559100000002
1637.299713,0.004557,124,86,0,1444,210,1.0,0.0,0.0,0.0,35.33020818053945,0.6935483870967742,1.3333333333333333,5.943921952763129,0.18095238095238095,1.0,1.8245212999997875,7.221880199999987,5.171940599999971,15.19710259999988,7.796665300000001
679.9889615999999,0.0001794,44,34,0,100,78,1.0,0.0,0.0,0.0,18.25561221028858,0.7727272727272727,3.0,4.272658681697917,0.1282051282051282,1.0,6.331090800000084,6.962830100000133,15.445446400000037,16.87617440000008,8.7178072
576.335,0.584,48,25,1,529,73,0.0,0.0,1.0,0.0,17.466876118408518,0.5208333333333334,1.2,4.179339196381232,0.3150684931506849,0.0,21.288999999999987,3.3963699999999335,38.43999999999994,7.456749999999943,7.8950000000000005
741.6,0.36,57,33,1,576,90,0.0,0.0,0.0,1.0,20.08298850246508,0.5789473684210527,2.9166666666666665,4.481404746557164,0.26666666666666666,-1.0,16.87027619999992,3.5989999999999327,29.81193159999998,5.531999999999925,8.24
1307.6487298000002,0.0068103,99,62,0,1369,161,0.0,1.0,0.0,0.0,29.59492547535442,0.6262626262626263,7.0344827586206895,5.4401218254147965,0.22981366459627328,0.0,9.339876799999729,5.778339199999664,19.294498199999907,10.07021409999993,8.122041800000002
462.7378746,0.0003564,27,27,0,0,54,0.0,0.0,0.0,1.0,14.286609467713793,1.0,0.5,3.7797631496846193,0.0,-1.0,4.614862899999991,14.091247399999986,5.197604599999977,24.173086999999896,8.5692199
233.96756459999995,0.4499120999999999,22,11,0,121,33,0.0,0.0,1.0,0.0,10.288276478101775,0.5,1.2,3.207534329995826,0.3333333333333333,0.0,22.74576000000002,0.17131720000006112,38.58178590000006,2.1074354000000426,7.089926199999998
280.06,0.152,25,13,1,144,38,0.0,0.0,0.0,1.0,11.302878635921052,0.52,1.875,3.361975406798963,0.3157894736842105,-1.0,21.448192699999993,3.079999999999984,39.196708,3.819999999999993,7.37
1057.2545125,0.00135,73,52,0,441,125,0.0,1.0,0.0,0.0,24.999999999999996,0.7123287671232876,1.6363636363636365,4.999999999999999,0.168,0.0,6.177662900000087,9.113689700000123,13.877025699999876,15.401330500000086,8.4580361
795.6994439999999,0.0034223999999999,54,38,0,256,92,1.0,0.0,0.0,0.0,20.379423055219398,0.7037037037037037,2.857142857142857,4.514357435474001,0.17391304347826086,1.0,8.648758200000088,5.289793500000201,18.97990640000023,12.120989600000144,8.648906999999998
2054.88,0.576,173,115,1,3364,288,0.0,0.0,0.0,1.0,43.61089422797134,0.6647398843930635,0.9166666666666666,6.603854497789253,0.2013888888888889,-1.0,2.5109999999999673,7.1349999999997635,7.832249999999931,13.109999999999673,7.135000000000001
538.1193962000001,0.0006138,32,30,0,4,62,1.0,0.0,0.0,0.0,15.664905993978548,0.9375,1.3333333333333333,3.9578916096804053,0.03225806451612903,1.0,2.6679858999999624,9.11665959999982,7.725358999999912,20.978568599999903,8.6793451
376.52474199999995,0.0017555999999999,23,21,0,4,44,0.0,0.0,0.0,1.0,12.463359368739502,0.9130434782608695,0.75,3.530348335326063,0.045454545454545456,-1.0,8.483202500000061,11.327603000000067,13.837803800000074,20.088247000000138,8.557380499999999
1293.582,0.334,89,78,1,121,167,0.0,1.0,0.0,0.0,30.32571022328558,0.8764044943820225,2.5454545454545454,5.506878446387352,0.0658682634730539,0.0,-1.9980000000000473,12.386445599999888,-3.1667800000002444,21.913999999999987,7.746
1199.4672778,0.0017666,90,56,0,1156,146,1.0,0.0,0.0,0.0,27.7269375249599,0.6222222222222222,3.4285714285714284,5.265637428171437,0.2328767123287671,1.0,9.101101399999834,3.469075700000076,20.11008700000025,8.821268600000167,8.2155293
977.342,0.244,79,43,1,1296,122,0.0,0.0,0.0,1.0,24.598382690509563,0.5443037974683544,2.1,4.9596756638423,0.29508196721311475,-1.0,17.605000000000018,6.666690000000017,33.00999999999999,9.837069999999926,8.011
1955.366,0.532,162,104,1,3364,266,1.0,0.0,0.0,0.0,41.360688332122564,0.6419753086419753,6.875,6.431227591379624,0.21804511278195488,1.0,3.6130000000000564,4.948000000000093,8.001999999999953,10.950000000000045,7.351
771.9313985,0.0027768,49,40,0,81,89,0.0,1.0,0.0,0.0,19.93394876854618,0.8163265306122449,0.9090909090909091,4.464745095584537,0.10112359550561797,0.0,5.072531500000082,11.965892499999995,11.908804099999998,19.160257399999864,8.6733865
517.3142361,0.0003953,32,27,0,25,59,0.0,0.0,1.0,0.0,15.155421094002051,0.84375,0.8,3.8929964158732604,0.0847457627118644,0.0,9.532377900000029,7.491915899999981,14.332166700000016,16.81097490000002,8.7680379
1973.79,0.273,162,111,1,2601,273,0.0,0.0,1.0,0.0,42.08316853402988,0.6851851851851852,2.64,6.48715411671635,0.18681318681318682,0.0,4.506919999999809,6.408000000000129,5.545949999999721,13.634999999999991,7.2299999999999995
908.202,0.111,57,54,1,9,111,0.0,1.0,0.0,0.0,23.09663188088886,0.9473684210526315,2.5454545454545454,4.805895533705332,0.02702702702702703,0.0,-0.77800000000002,13.565235199999961,-0.24699999999995725,23.81383010000002,8.182
569.2112855,0.0006435,36,29,0,49,65,0.0,0.0,1.0,0.0,16.166235625781553,0.8055555555555556,0.8888888888888888,4.020725758589058,0.1076923076923077,0.0,8.924525499999959,7.065932499999917,14.19342549999999,16.198514399999908,8.7570967
1000.06,0.62,80,44,1,1296,124,1.0,0.0,0.0,0.0,24.8664882538245,0.55,1.5,4.986630952238645,0.2903225806451613,1.0,15.440000000000055,2.8150000000000546,32.761999999999944,10.113480000000095,8.065
1748.408273,0.0550159999999999,137,93,0,1936,230,0.0,0.0,0.0,1.0,37.539218229773184,0.6788321167883211,5.5,6.126925675228416,0.19130434782608696,-1.0,4.217001400000072,7.684242099999892,6.439726999999948,14.095726999999897,7.6017751
894.269586,0.0013965,57,48,0,81,105,0.0,1.0,0.0,0.0,22.25663649191485,0.8421052631578947,1.5555555555555556,4.7176939803165325,0.08571428571428572,0.0,3.563271800000166,10.869629199999963,8.756336199999964,18.79912079999997,8.5168532
815.809707,0.0095,51,44,0,49,95,0.0,1.0,0.0,0.0,20.820080460021323,0.8627450980392157,0.8571428571428571,4.562902635386966,0.07368421052631578,0.0,3.5189490000000205,10.693940999999995,8.926032100000043,18.80544329999998,8.5874706
1480.9733361,0.0071051999999999,107,84,0,529,191,0.0,1.0,0.0,0.0,33.16568041084109,0.7850467289719626,1.8095238095238095,5.758965220492401,0.12041884816753927,0.0,-0.7055025000001933,11.069070299999794,0.4662928999998712,19.399206899999854,7.7537871
1598.4444112,0.06448,119,89,0,900,208,0.0,0.0,0.0,1.0,35.105531821316504,0.7478991596638656,3.5,5.9249921368147405,0.14423076923076922,-1.0,1.6595887999999377,9.987298299999793,1.4445387999999184,18.13941079999995,7.6848289
1071.855997,0.00508,76,51,0,625,127,0.0,0.0,1.0,0.0,25.26596056564665,0.6710526315789473,0.8571428571428571,5.026525695313479,0.1968503937007874,0.0,9.584463800000094,6.002870200000189,16.386816200000112,14.073717200000146,8.439810999999999
1581.87,0.201,124,77,1,2209,201,0.0,0.0,1.0,0.0,34.3134225418098,0.6209677419354839,1.4285714285714286,5.857766002650652,0.23383084577114427,0.0,10.205301800000143,4.8400000000001455,17.94559500000014,10.665000000000191,7.869999999999999
757.848,0.273,46,45,1,1,91,0.0,0.0,1.0,0.0,20.231477245126285,0.9782608695652174,2.2222222222222223,4.497941445275415,0.01098901098901099,0.0,3.5043940000000475,12.506741199999965,2.427000000000021,26.590771500000074,8.328
1995.785,0.277,165,112,1,2809,277,0.0,1.0,0.0,0.0,42.493239985945216,0.6787878787878788,1.8095238095238095,6.518683915173769,0.19133574007220217,0.0,0.5329999999999018,7.482999999999947,7.00411999999983,13.572999999999865,7.205
967.225187,0.007314,70,45,0,625,115,0.0,0.0,1.0,0.0,23.648225622144295,0.6428571428571429,3.5294117647058822,4.862944131094279,0.21739130434782608,0.0,12.890770999999972,4.5778397999999925,22.53063850000001,10.810175200000003,8.4106538
1340.7155685,0.0016664999999999,96,69,0,729,165,0.0,0.0,1.0,0.0,30.08310291760778,0.71875,6.7407407407407405,5.484806552432618,0.16363636363636364,0.0,5.952642100000048,7.027757699999938,9.17418889999999,15.755725700000085,8.1255489
930.7253414,0.0015369,61,48,0,169,109,0.0,1.0,0.0,0.0,22.818354974292443,0.7868852459016393,1.6923076923076923,4.776856181035017,0.11926605504587157,0.0,5.2546155999999655,9.914963599999965,12.012199599999917,16.89054969999995,8.5387646
661.5979664,2.28e-05,44,32,0,144,76,1.0,0.0,0.0,0.0,17.942201436929967,0.7272727272727273,2.4,4.235823584254893,0.15789473684210525,1.0,7.992408899999987,6.071289699999966,18.390995199999907,14.791794400000072,8.7052364
2017.861,0.281,168,113,1,3025,281,0.0,0.0,1.0,0.0,42.901342231374805,0.6726190476190477,0.9411764705882353,6.549911620119374,0.19572953736654805,0.0,7.524259999999913,6.052999999999884,7.261289999999917,13.22999999999979,7.181
1336.2594375999995,0.001394,97,67,0,900,164,0.0,0.0,0.0,1.0,29.96143191950181,0.6907216494845361,7.5,5.473703674798427,0.18292682926829268,-1.0,6.829804400000512,7.988813900000423,11.483888600000455,14.232450200000585,8.147923399999996
1230.0611113,0.0020562,89,60,0,841,149,0.0,1.0,0.0,0.0,28.105469568479982,0.6741573033707865,4.117647058823529,5.301459192380904,0.19463087248322147,0.0,6.510763700000098,7.3757236999999805,14.7788872000001,12.710277800000085,8.2554437
1187.366459,0.0090625,90,55,0,1225,145,0.0,0.0,1.0,0.0,27.600185534004485,0.6111111111111112,3.076923076923077,5.253587872492901,0.2413793103448276,0.0,12.100818799999843,3.3272699999999986,21.201920199999677,8.008287999999993,8.1887342
1906.3192165,0.0015677,156,101,0,3025,257,0.0,0.0,1.0,0.0,40.42239878077115,0.6474358974358975,8.878048780487806,6.3578611797342,0.2140077821011673,0.0,4.686783500000047,5.37345049999999,7.690783499999952,11.575783499999943,7.4175845
1945.258,0.266,159,107,1,2704,266,0.0,0.0,0.0,1.0,41.360688332122564,0.6729559748427673,5.46875,6.431227591379624,0.19548872180451127,-1.0,2.507000000000062,7.3129999999998745,3.369999999999891,13.55399999999986,7.313
1438.6357768,0.0100095999999999,103,81,0,484,184,0.0,0.0,0.0,1.0,32.35031759636025,0.7864077669902912,0.9545454545454546,5.68773395970313,0.11956521739130435,-1.0,1.9468282000000272,10.94570920000001,0.8400781999998799,19.1422177999998,7.8186727000000005
1236.571875,0.020025,89,61,0,784,150,0.0,0.0,0.0,1.0,28.23108086643085,0.6853932584269663,4.277777777777778,5.313292845913055,0.18666666666666668,-1.0,8.268123500000002,7.860242299999982,13.869105799999943,13.799778600000081,8.2438125
1335.3173677999998,0.0259415,93,76,0,289,169,0.0,1.0,0.0,0.0,30.567350940369842,0.8172043010752689,3.8823529411764706,5.528774813678871,0.10059171597633136,0.0,-0.3073677999998381,11.2740182,1.3215229000002182,19.716882100000248,7.901286199999999
308.574376,9.25e-05,18,19,0,1,37,0.0,0.0,1.0,0.0,11.103702468586784,1.0555555555555556,0.6666666666666666,3.332221851645953,-0.02702702702702703,0.0,4.547273200000063,12.071877400000062,3.9504665000000614,25.149630200000047,8.339848
637.1310074999999,0.0007199999999999,46,29,0,289,75,0.0,0.0,1.0,0.0,17.784466522450312,0.6304347826086957,0.8,4.217163326508746,0.22666666666666666,0.0,15.121778500000119,4.58272930000021,26.100076400000034,10.535250200000064,8.4950801
1890.6713344,0.0178432,152,104,0,2304,256,1.0,0.0,0.0,0.0,40.317473596635935,0.6842105263157895,7.222222222222222,6.3496042078727974,0.1875,1.0,1.3566774999999325,6.426927700000078,3.564665600000126,14.020296200000075,7.3854349
1539.5727479999998,0.0005044,116,78,0,1444,194,1.0,0.0,0.0,0.0,33.51206218930888,0.6724137931034483,2.857142857142857,5.788960372062403,0.1958762886597938,1.0,5.095923000000084,6.10508700000014,11.643772000000126,14.027073200000359,7.935941999999999
498.771,0.504,29,34,1,25,63,0.0,1.0,0.0,0.0,15.832896263712227,1.1724137931034482,0.8571428571428571,3.9790572078963917,-0.07936507936507936,0.0,-3.363930000000039,18.02899999999994,-4.902900000000045,32.27899999999994,7.917
927.015,0.46,74,41,1,1089,115,0.0,0.0,1.0,0.0,23.648225622144295,0.5540540540540541,4.235294117647059,4.862944131094279,0.28695652173913044,0.0,17.57299999999998,2.3770000000000664,31.800000000000068,8.794109999999932,8.061
1748.335079,0.0024045,139,90,0,2401,229,0.0,1.0,0.0,0.0,37.43032990148211,0.6474820143884892,4.9523809523809526,6.11803317263662,0.21397379912663755,0.0,4.700955000000022,6.794323000000077,10.357525900000155,11.912363800000094,7.634651
2037.132,0.568,171,113,1,3364,284,0.0,0.0,0.0,1.0,43.206149101830974,0.6608187134502924,0.9285714285714286,6.5731384514424285,0.20422535211267606,-1.0,3.1829999999999927,6.88799999999992,9.801429999999982,12.915999999999713,7.173
1622.1913938,0.0066654,123,84,0,1521,207,0.0,1.0,0.0,0.0,34.992923739494074,0.6829268292682927,1.2,5.915481699700716,0.18840579710144928,0.0,2.6131694000000607,8.394820600000003,6.373285699999997,15.36293999999998,7.8366734000000005
1461.1839669,0.0220563,105,84,0,441,189,0.0,1.0,0.0,0.0,32.93375139020674,0.8,1.826086956521739,5.738793548317167,0.1111111111111111,0.0,-0.7595169000001079,11.212027099999887,-0.5994869000003291,19.78936920000001,7.731132100000001
606.2709933,0.0407924,36,37,0,1,73,0.0,0.0,1.0,0.0,17.466876118408518,1.0277777777777777,4.235294117647059,4.179339196381232,-0.0136986301369863,0.0,2.0830067000000554,13.975716899999952,0.4040066999999681,27.349721700000032,8.3050821
1818.1142666,0.100015,148,93,0,3025,241,0.0,0.0,1.0,0.0,38.726777622501196,0.6283783783783784,7.333333333333333,6.223084253206058,0.22821576763485477,0.0,6.887206200000037,4.969549799999868,11.718063999999913,10.70373339999992,7.5440426
893.0895791999999,0.002496,60,44,0,256,104,1.0,0.0,0.0,0.0,22.115099254715485,0.7333333333333333,3.75,4.7026693754415145,0.15384615384615385,1.0,7.04447730000004,5.9100888000000396,16.389721200000167,14.370124400000122,8.587399799999998
849.4393941000001,0.0194535,54,45,0,81,99,0.0,0.0,1.0,0.0,21.400477469184917,0.8333333333333334,2.2222222222222223,4.626065009182741,0.09090909090909091,0.0,6.91712589999986,8.077925899999855,10.327802399999996,17.970543099999873,8.580195900000001
